open_time,open,high,low,close,volume,close_time,qav,num_trades,taker_base_vol,taker_quote_vol,ignore
1652445900000,2111.73000000,2124.69000000,2105.00000000,2120.23000000,9783.08450000,1652446799999,20678852.07714500,12117,4752.38610000,10043796.05152200,0
1652446800000,2120.24000000,2126.91000000,2091.14000000,2094.33000000,15020.46590000,1652447699999,31620487.34710900,16830,6902.45480000,14537456.10683200,0
1652447700000,2094.32000000,2104.03000000,2086.84000000,2097.80000000,7766.19490000,1652448599999,16283386.26656000,12860,3658.91350000,7671517.31739800,0
1652448600000,2097.80000000,2119.78000000,2076.22000000,2116.58000000,29386.13730000,1652449499999,61804017.62922000,35364,15905.70910000,33475183.70997800,0
1652449500000,2116.59000000,2133.32000000,2109.34000000,2124.73000000,16709.52620000,1652450399999,35447578.91851500,22398,9579.94000000,20324678.27902700,0
1652450400000,2124.73000000,2143.47000000,2116.00000000,2120.20000000,17371.14010000,1652451299999,37010929.13927700,22254,9586.00680000,20427909.58942700,0
1652451300000,2120.20000000,2146.99000000,2112.17000000,2134.33000000,19029.59460000,1652452199999,40523132.62736000,19752,10268.57300000,21865580.12019700,0
1652452200000,2134.32000000,2147.54000000,2129.80000000,2140.09000000,15150.82570000,1652453099999,32425888.62131200,16017,6894.55430000,14755728.81679600,0
1652453100000,2140.10000000,2141.80000000,2123.18000000,2127.83000000,18242.30110000,1652453999999,38926537.04059600,18049,6163.51250000,13139405.41659700,0
1652454000000,2127.84000000,2130.33000000,2117.09000000,2119.16000000,12401.30420000,1652454899999,26324942.11677700,14019,5435.30040000,11537851.86224400,0
1652454900000,2119.16000000,2120.52000000,2100.94000000,2107.46000000,13261.23010000,1652455799999,27961933.57431500,16304,6387.90950000,13465592.75371400,0
1652455800000,2107.46000000,2112.35000000,2085.26000000,2089.48000000,11330.28820000,1652456699999,23730008.64604800,14346,4493.82410000,9413767.75760300,0
1652456700000,2089.49000000,2098.59000000,2080.12000000,2093.61000000,7864.72840000,1652457599999,16454759.18736600,11008,3881.64800000,8121756.08683400,0
1652457600000,2093.62000000,2112.91000000,2086.08000000,2104.79000000,9297.19040000,1652458499999,19539582.16061800,13354,5421.43590000,11394824.72709400,0
1652458500000,2104.78000000,2105.39000000,2068.00000000,2074.23000000,13671.76970000,1652459399999,28456524.92422200,14537,6398.18180000,13319983.80629700,0
1652459400000,2074.24000000,2078.27000000,2054.29000000,2060.00000000,19750.72790000,1652460299999,40786837.88097600,20798,9430.60920000,19468662.82900800,0
1652460300000,2060.01000000,2073.28000000,2058.57000000,2067.64000000,13153.84310000,1652461199999,27179815.08048400,14262,5974.36350000,12344570.45295800,0
1652461200000,2067.64000000,2095.31000000,2064.00000000,2090.56000000,11526.60180000,1652462099999,23942097.11772000,13349,5670.31150000,11772161.08527900,0
1652462100000,2090.55000000,2092.60000000,2070.26000000,2075.22000000,6487.88030000,1652462999999,13492856.05347900,10226,3590.62980000,7469357.95432200,0
1652463000000,2075.22000000,2085.67000000,2070.10000000,2072.88000000,6952.19100000,1652463899999,14444359.86392300,11336,2914.18230000,6054813.15895700,0
1652463900000,2072.88000000,2073.23000000,2051.20000000,2052.01000000,12032.59200000,1652464799999,24815547.86524500,15437,6654.12300000,13723106.98279000,0
1652464800000,2052.01000000,2064.67000000,2030.00000000,2055.85000000,16953.23710000,1652465699999,34722905.24662000,21619,8137.84400000,16681884.07954600,0
1652465700000,2055.85000000,2062.80000000,2036.60000000,2043.01000000,8533.11630000,1652466599999,17504178.96476500,12147,4283.64150000,8788071.67787900,0
1652466600000,2043.01000000,2068.00000000,2039.00000000,2064.60000000,11626.68260000,1652467499999,23919708.84752900,15066,6436.59470000,13244408.80251600,0
1652467500000,2064.59000000,2083.60000000,2054.48000000,2076.50000000,15446.73980000,1652468399999,31999122.34383000,15461,8735.70740000,18089108.21123000,0
1652468400000,2076.49000000,2076.81000000,2066.70000000,2068.71000000,5679.01610000,1652469299999,11761579.94286700,9567,2710.62200000,5613548.15869600,0
1652469300000,2068.70000000,2078.74000000,2059.13000000,2073.57000000,5182.61170000,1652470199999,10735433.03425500,8506,2642.21600000,5473595.90048200,0
1652470200000,2073.58000000,2076.26000000,2057.04000000,2066.12000000,5777.04070000,1652471099999,11940081.49036300,9105,2856.99040000,5903929.38707900,0
1652471100000,2066.12000000,2069.98000000,2055.07000000,2064.79000000,7341.82780000,1652471999999,15136698.02542100,10858,3997.77110000,8241691.51508700,0
1652472000000,2064.80000000,2070.67000000,2047.82000000,2053.73000000,5140.37650000,1652472899999,10571767.01950500,9031,2422.72800000,4982807.24136800,0
1652472900000,2053.73000000,2072.10000000,2053.72000000,2066.52000000,3446.27110000,1652473799999,7108561.63652500,6841,1644.11940000,3390625.17217500,0
1652473800000,2066.51000000,2074.39000000,2065.02000000,2068.27000000,3443.14130000,1652474699999,7126010.62214800,6085,1713.68960000,3546406.40904400,0
1652474700000,2067.89000000,2068.98000000,2044.42000000,2046.68000000,6444.46340000,1652475599999,13228750.61319600,9701,3062.79880000,6287365.97820900,0
1652475600000,2046.67000000,2053.52000000,2041.28000000,2047.99000000,3483.08590000,1652476499999,7130910.25736600,6867,1794.84200000,3674329.21840500,0
1652476500000,2047.98000000,2054.43000000,2046.07000000,2054.34000000,2872.91520000,1652477399999,5889664.10896200,4842,1561.67440000,3201670.34431900,0
1652477400000,2054.34000000,2069.46000000,2053.92000000,2068.63000000,2355.64860000,1652478299999,4860484.20009800,6051,1546.24880000,3190735.69340200,0
1652478300000,2068.63000000,2080.00000000,2067.03000000,2077.00000000,2677.37050000,1652479199999,5550999.30233600,6390,1658.04680000,3437514.46041800,0
1652479200000,2076.99000000,2085.00000000,2071.01000000,2083.31000000,4276.79910000,1652480099999,8892403.16543300,8459,2544.19770000,5290052.73251000,0
1652480100000,2083.46000000,2084.35000000,2067.86000000,2071.00000000,4483.07700000,1652480999999,9297106.68154000,8239,2061.21090000,4274808.53194400,0
1652481000000,2070.99000000,2075.28000000,2059.91000000,2061.88000000,3817.51310000,1652481899999,7895236.92871700,7400,1742.27810000,3603434.29673800,0
1652481900000,2061.88000000,2062.90000000,2056.11000000,2058.81000000,4263.20320000,1652482799999,8780506.87614300,7160,1950.17350000,4016657.04773200,0
1652482800000,2058.82000000,2062.44000000,2032.82000000,2034.71000000,10494.82340000,1652483699999,21456686.06678800,14912,4410.96330000,9019665.92595600,0
1652483700000,2034.70000000,2047.21000000,2031.04000000,2039.18000000,6791.16010000,1652484599999,13846231.37980600,9794,3352.64720000,6836199.35067600,0
1652484600000,2039.18000000,2042.34000000,2008.75000000,2010.52000000,10382.77630000,1652485499999,20988172.01611600,17071,4115.69540000,8319857.49152300,0
1652485500000,2010.52000000,2020.51000000,2001.01000000,2009.69000000,9224.37940000,1652486399999,18536695.84647100,13682,4433.56580000,8908660.68571400,0
1652486400000,2009.69000000,2037.49000000,2001.45000000,2033.10000000,12614.81930000,1652487299999,25459987.68250000,17219,6628.96150000,13377364.34044800,0
1652487300000,2033.10000000,2043.38000000,2026.59000000,2034.41000000,9680.33290000,1652488199999,19691334.93351500,13279,4438.16730000,9028573.33666600,0
1652488200000,2034.40000000,2045.60000000,2027.78000000,2040.67000000,5960.99940000,1652489099999,12142659.43636100,9794,3417.71190000,6961074.71435400,0
1652489100000,2040.66000000,2044.20000000,2032.76000000,2038.85000000,4664.23100000,1652489999999,9507841.47072800,8204,2314.23580000,4717342.25517300,0
1652490000000,2038.84000000,2041.72000000,2025.83000000,2040.72000000,5843.04650000,1652490899999,11884765.61978400,8407,3091.15880000,6287728.82711700,0
1652490900000,2040.71000000,2063.44000000,2040.70000000,2057.60000000,9617.58980000,1652491799999,19764583.26112100,13269,4753.79040000,9768051.29533400,0
1652491800000,2057.60000000,2065.68000000,2056.80000000,2061.90000000,5610.71850000,1652492699999,11567120.35650700,8838,3136.48160000,6465932.91495000,0
1652492700000,2061.91000000,2070.06000000,2055.18000000,2059.90000000,8476.21860000,1652493599999,17485206.51873500,10741,4350.36060000,8974540.83241700,0
1652493600000,2059.90000000,2065.01000000,2057.02000000,2057.55000000,4056.42890000,1652494499999,8358908.38818000,6785,1865.83950000,3844522.41894500,0
1652494500000,2057.55000000,2063.61000000,2050.96000000,2057.45000000,5402.00390000,1652495399999,11119945.83010200,8412,2826.71420000,5819061.82526000,0
1652495400000,2057.45000000,2063.29000000,2050.69000000,2052.48000000,5403.92340000,1652496299999,11123750.31133700,7814,2804.82530000,5773075.48895100,0
1652496300000,2052.49000000,2052.49000000,2043.48000000,2047.15000000,6102.48660000,1652497199999,12503234.06594000,7807,3048.25140000,6245183.13678500,0
1652497200000,2047.14000000,2060.99000000,2043.06000000,2053.44000000,4802.11470000,1652498099999,9858035.98046800,6886,2383.57720000,4892571.52299100,0
1652498100000,2053.44000000,2055.37000000,2042.44000000,2045.63000000,4221.04890000,1652498999999,8644724.49561300,6517,2052.88030000,4204150.11730400,0
1652499000000,2045.64000000,2048.92000000,2040.04000000,2047.76000000,4274.21000000,1652499899999,8738848.36348200,7269,2049.76910000,4190961.78533400,0
1652499900000,2047.77000000,2057.08000000,2045.34000000,2054.40000000,4922.16180000,1652500799999,10099866.99513900,7348,2534.68110000,5201473.91777300,0
1652500800000,2054.40000000,2054.90000000,2044.85000000,2049.16000000,3547.96170000,1652501699999,7271505.24428200,5411,1219.52690000,2498314.36651700,0
1652501700000,2049.17000000,2053.96000000,2043.10000000,2044.32000000,3608.45640000,1652502599999,7388886.23808400,5567,1596.00010000,3267458.37547000,0
1652502600000,2044.33000000,2044.33000000,2027.15000000,2029.49000000,7233.95430000,1652503499999,14704917.04964400,9283,3579.37370000,7274796.87467600,0
1652503500000,2029.48000000,2029.49000000,2016.02000000,2023.24000000,5870.07050000,1652504399999,11865121.03679400,9120,2695.39840000,5447493.88044700,0
1652504400000,2023.24000000,2032.86000000,2014.67000000,2029.50000000,7694.22810000,1652505299999,15571051.33592200,9603,3916.76600000,7925624.98098300,0
1652505300000,2029.49000000,2036.16000000,2027.51000000,2031.46000000,2834.58850000,1652506199999,5761284.24164700,6029,1440.99820000,2928589.64483800,0
1652506200000,2031.45000000,2045.41000000,2029.16000000,2039.81000000,4457.59480000,1652507099999,9081783.32128500,7677,2389.64160000,4869145.57314000,0
1652507100000,2039.82000000,2041.99000000,2034.00000000,2036.00000000,3642.25450000,1652507999999,7423707.03496000,5548,1457.69000000,2970294.27671400,0
1652508000000,2036.00000000,2037.30000000,2030.34000000,2030.49000000,2705.43510000,1652508899999,5501396.48866800,6299,1298.59330000,2640649.11572200,0
1652508900000,2030.49000000,2043.50000000,2027.24000000,2039.90000000,3433.88510000,1652509799999,6994938.02806500,6698,2094.01210000,4265123.80568400,0
1652509800000,2039.90000000,2048.68000000,2036.89000000,2043.55000000,5194.78850000,1652510699999,10623021.09155100,7906,2928.44080000,5987229.01306400,0
1652510700000,2043.55000000,2047.35000000,2040.36000000,2042.45000000,3032.33460000,1652511599999,6196568.92609100,5321,1488.71160000,3041760.93996700,0
1652511600000,2042.46000000,2048.08000000,2038.02000000,2043.46000000,3091.82620000,1652512499999,6319749.69772400,5569,1718.20590000,3511917.00594400,0
1652512500000,2043.46000000,2048.40000000,2039.06000000,2045.80000000,2504.31340000,1652513399999,5119703.51510500,5376,1368.25600000,2797154.71171500,0
1652513400000,2045.80000000,2045.99000000,2033.41000000,2033.45000000,3920.77740000,1652514299999,7997260.75896200,5701,2134.46510000,4353429.75935800,0
1652514300000,2033.45000000,2034.88000000,2028.33000000,2031.94000000,3861.58620000,1652515199999,7845523.93306700,6670,1662.85290000,3378227.05638300,0
1652515200000,2031.94000000,2038.27000000,2027.66000000,2030.76000000,4796.56920000,1652516099999,9748195.24909000,7122,2770.23130000,5630959.03361900,0
1652516100000,2030.76000000,2038.65000000,2028.33000000,2037.18000000,3344.46400000,1652516999999,6801607.30691800,7341,1765.19200000,3589450.82741500,0
1652517000000,2037.19000000,2050.30000000,2033.36000000,2034.93000000,8458.28820000,1652517899999,17269988.76769500,9911,4277.95480000,8735597.14111800,0
1652517900000,2034.93000000,2046.00000000,2034.26000000,2042.07000000,4205.49350000,1652518799999,8588892.92510100,7051,2151.57830000,4394686.94680100,0
1652518800000,2042.06000000,2053.98000000,2038.93000000,2045.10000000,6639.72760000,1652519699999,13589574.91730200,9434,3281.70260000,6717184.93459700,0
1652519700000,2045.10000000,2048.25000000,2035.52000000,2037.87000000,5209.96870000,1652520599999,10635117.58532600,7120,2705.07100000,5523086.14731700,0
1652520600000,2037.87000000,2037.88000000,2022.18000000,2024.24000000,7176.98030000,1652521499999,14562139.71174600,10322,2920.89700000,5924826.09408800,0
1652521500000,2024.24000000,2029.22000000,2020.42000000,2028.75000000,6816.65170000,1652522399999,13801260.09279700,9028,3417.04530000,6918443.27035100,0
1652522400000,2028.75000000,2029.58000000,2016.98000000,2026.26000000,5901.24560000,1652523299999,11948185.70943700,9146,2401.63250000,4861790.19036800,0
1652523300000,2026.26000000,2028.50000000,2016.81000000,2026.22000000,4713.61090000,1652524199999,9528162.34344800,7381,2061.59730000,4167015.14096800,0
1652524200000,2026.21000000,2033.40000000,2023.00000000,2024.24000000,3866.19110000,1652525099999,7838270.49965500,7537,1700.97150000,3448812.58319500,0
1652525100000,2024.24000000,2027.88000000,2010.07000000,2013.79000000,5820.30710000,1652525999999,11745249.20758600,10367,2328.86850000,4698760.64677000,0
1652526000000,2013.80000000,2018.15000000,1985.09000000,1986.01000000,26187.77950000,1652526899999,52278433.92836400,26069,12396.28730000,24736723.18639300,0
1652526900000,1986.01000000,1992.72000000,1976.15000000,1976.53000000,12981.52420000,1652527799999,25762998.09435200,19249,6163.49370000,12230624.94282900,0
1652527800000,1976.54000000,1984.99000000,1970.75000000,1973.44000000,14870.00500000,1652528699999,29425263.07618400,17293,6759.75440000,13374856.22681400,0
1652528700000,1973.45000000,1991.36000000,1973.44000000,1985.62000000,7689.57340000,1652529599999,15229818.15928500,10529,4408.28200000,8730176.31571800,0
1652529600000,1985.62000000,1987.19000000,1976.33000000,1977.74000000,6576.73090000,1652530499999,13033119.91551800,8545,3166.81090000,6277034.41742800,0
1652530500000,1977.75000000,1997.64000000,1973.91000000,1994.10000000,7101.50320000,1652531399999,14092836.72455800,10892,3429.18770000,6805451.20222600,0
1652531400000,1994.10000000,2000.44000000,1987.85000000,1989.28000000,5821.90410000,1652532299999,11601532.15245100,7819,2711.34530000,5404104.11975100,0
1652532300000,1989.27000000,1992.46000000,1981.14000000,1984.99000000,3770.66120000,1652533199999,7494528.05798200,6258,1668.09290000,3315555.22373700,0
1652533200000,1985.00000000,1991.52000000,1962.01000000,1973.27000000,9361.70950000,1652534099999,18475386.47310300,12715,4286.53500000,8458831.59850300,0
1652534100000,1973.26000000,1979.86000000,1963.76000000,1974.26000000,6008.72060000,1652534999999,11844388.31704900,8480,2852.71170000,5624145.04498300,0
1652535000000,1974.26000000,1979.54000000,1962.85000000,1971.98000000,5274.87830000,1652535899999,10392689.92484700,8458,2533.18340000,4990254.68157400,0
1652535900000,1971.99000000,1974.73000000,1957.27000000,1962.59000000,8312.91420000,1652536799999,16321901.19860300,10859,4134.16960000,8117681.45956500,0
1652536800000,1962.59000000,1965.36000000,1951.21000000,1958.22000000,8357.15920000,1652537699999,16348989.31939800,10785,4187.03510000,8190334.54881600,0
1652537700000,1958.23000000,1967.83000000,1957.52000000,1967.71000000,6555.46580000,1652538599999,12869008.93459000,8987,3272.95000000,6424824.17014900,0
1652538600000,1967.70000000,1972.82000000,1959.39000000,1969.01000000,5879.48220000,1652539499999,11548380.27693800,8193,2673.01820000,5250093.98058300,0
1652539500000,1969.00000000,1973.19000000,1962.05000000,1972.94000000,6416.36990000,1652540399999,12622443.48554900,7882,3814.23720000,7504484.21893100,0
1652540400000,1972.94000000,1987.53000000,1969.24000000,1981.82000000,7576.93750000,1652541299999,14977868.91029400,9345,4373.13470000,8645154.32658800,0
1652541300000,1981.83000000,1984.96000000,1974.35000000,1976.18000000,3237.90720000,1652542199999,6405413.86394200,5778,1504.78410000,2977148.62883100,0
1652542200000,1976.19000000,1977.38000000,1962.93000000,1962.94000000,4462.41410000,1652543099999,8796664.63875000,7451,1960.13860000,3864346.48224600,0
1652543100000,1962.94000000,1968.45000000,1961.09000000,1963.68000000,3700.02380000,1652543999999,7269608.77647600,6527,2104.72630000,4134841.72896700,0
1652544000000,1963.68000000,1976.46000000,1955.00000000,1975.32000000,7410.13310000,1652544899999,14565358.83644000,8418,4099.68060000,8057317.73294000,0
1652544900000,1975.33000000,1993.53000000,1971.40000000,1986.49000000,10118.60100000,1652545799999,20089755.87239500,12260,5757.77590000,11429532.04245800,0
1652545800000,1986.49000000,1998.75000000,1985.55000000,1997.04000000,8053.95940000,1652546699999,16056995.07198700,9386,4345.23280000,8662216.47861000,0
1652546700000,1997.04000000,2028.24000000,1992.87000000,2008.23000000,14852.44310000,1652547599999,29902370.70812100,15979,8257.12420000,16621478.63173800,0
1652547600000,2008.23000000,2017.49000000,2001.56000000,2006.41000000,5745.45630000,1652548499999,11544825.34138000,8459,3170.11820000,6370754.58419900,0
1652548500000,2006.42000000,2018.81000000,2004.08000000,2014.68000000,6778.46960000,1652549399999,13644415.89969300,7359,3757.01410000,7561519.02065900,0
1652549400000,2014.68000000,2014.93000000,2000.00000000,2002.63000000,4496.44930000,1652550299999,9019774.37250900,6311,2150.70370000,4313466.84692300,0
1652550300000,2002.63000000,2018.67000000,2002.63000000,2017.48000000,3874.63040000,1652551199999,7797031.90520800,5557,2003.54230000,4030351.33390700,0
1652551200000,2017.47000000,2030.98000000,2015.74000000,2028.10000000,8579.29420000,1652552099999,17358016.82655200,9972,4802.47930000,9715494.76283800,0
1652552100000,2028.04000000,2033.20000000,2022.62000000,2028.65000000,5809.88870000,1652552999999,11784533.36448900,8020,3021.81480000,6129088.46686700,0
1652553000000,2028.65000000,2034.99000000,2016.70000000,2020.70000000,4721.02530000,1652553899999,9552286.25514700,7178,2184.47870000,4418675.61505600,0
1652553900000,2020.69000000,2020.70000000,2011.67000000,2013.76000000,2665.37420000,1652554799999,5372338.74422900,5186,1229.56100000,2478518.96909500,0
1652554800000,2013.75000000,2018.67000000,2008.42000000,2012.58000000,3289.77370000,1652555699999,6622497.44806300,5365,1385.95980000,2790509.80586400,0
1652555700000,2012.58000000,2012.93000000,2002.36000000,2004.01000000,3160.21610000,1652556599999,6338424.41728800,4704,1627.53210000,3264320.43769600,0
1652556600000,2004.01000000,2007.81000000,1988.02000000,1994.93000000,4185.50070000,1652557499999,8362722.32060600,6839,1825.06840000,3645477.95559300,0
1652557500000,1994.93000000,1998.72000000,1986.57000000,1996.06000000,3126.60010000,1652558399999,6233011.62161100,4788,1404.48530000,2800298.60505400,0
1652558400000,1996.05000000,2011.22000000,1992.16000000,2009.20000000,4239.95620000,1652559299999,8487161.11098600,5730,1834.99370000,3675667.65245600,0
1652559300000,2009.19000000,2019.99000000,2008.39000000,2015.65000000,3731.63520000,1652560199999,7518919.12165400,5320,1725.57660000,3475821.37540100,0
1652560200000,2015.65000000,2015.66000000,1999.64000000,2000.17000000,3002.57050000,1652561099999,6025665.60341000,4585,1164.10440000,2336899.42417600,0
1652561100000,2000.18000000,2002.62000000,1995.00000000,1998.34000000,3310.50980000,1652561999999,6616286.99969200,4895,1656.18180000,3309210.78075900,0
1652562000000,1998.34000000,2002.42000000,1993.39000000,1997.29000000,2156.57770000,1652562899999,4310560.35353600,3658,926.93820000,1852279.42245500,0
1652562900000,1997.30000000,2009.25000000,1997.29000000,2008.79000000,3808.83630000,1652563799999,7626519.37162800,4068,1778.40490000,3561266.45165100,0
1652563800000,2008.79000000,2031.82000000,2008.78000000,2031.81000000,3471.29830000,1652564699999,7006930.82766500,6135,1907.12360000,3848555.79929400,0
1652564700000,2031.81000000,2046.53000000,2026.00000000,2027.76000000,5450.53230000,1652565599999,11103214.58688900,9117,2748.73430000,5599823.81752000,0
1652565600000,2027.75000000,2036.81000000,2022.41000000,2036.13000000,2786.11830000,1652566499999,5654557.62550300,4792,1541.43390000,3128154.72774800,0
1652566500000,2036.18000000,2037.91000000,2026.82000000,2027.79000000,2679.73490000,1652567399999,5445994.22909300,4625,1250.33260000,2541122.14799100,0
1652567400000,2027.78000000,2032.64000000,2023.41000000,2032.54000000,4568.83720000,1652568299999,9263809.21149000,5387,2236.30570000,4533862.25813600,0
1652568300000,2032.54000000,2063.81000000,2031.59000000,2055.84000000,11384.22650000,1652569199999,23343885.00726300,13565,6379.78620000,13078971.43948900,0
1652569200000,2055.84000000,2063.31000000,2047.56000000,2047.92000000,6852.44430000,1652570099999,14089936.98900100,8196,3135.12220000,6446391.14227400,0
1652570100000,2047.92000000,2057.23000000,2041.86000000,2053.00000000,5357.40740000,1652570999999,10984410.89844400,6110,2563.20800000,5254197.90543600,0
1652571000000,2053.00000000,2060.84000000,2047.55000000,2060.01000000,4134.11980000,1652571899999,8499471.57003100,5727,2207.78120000,4539039.62388900,0
1652571900000,2060.01000000,2066.66000000,2052.19000000,2056.48000000,4606.13670000,1652572799999,9484003.03811700,6578,2151.95860000,4430737.75168700,0
1652572800000,2056.47000000,2062.50000000,2046.59000000,2050.01000000,5872.22290000,1652573699999,12053186.99671200,7963,3017.58790000,6194200.40001100,0
1652573700000,2050.01000000,2079.40000000,2050.00000000,2068.83000000,10546.79510000,1652574599999,21825079.08761700,12164,6238.92940000,12908108.10201200,0
1652574600000,2068.82000000,2070.99000000,2055.65000000,2056.92000000,4477.45940000,1652575499999,9236055.68896200,5773,2190.79720000,4519691.62056700,0
1652575500000,2056.93000000,2056.93000000,2049.90000000,2053.07000000,2842.66750000,1652576399999,5835415.87696300,4167,1312.13490000,2693351.25975700,0
1652576400000,2053.07000000,2056.21000000,2037.01000000,2040.28000000,5497.25330000,1652577299999,11237906.69299500,7303,2218.32540000,4534291.57390400,0
1652577300000,2040.28000000,2043.79000000,2037.00000000,2037.00000000,2607.08840000,1652578199999,5318867.12726700,3645,1131.98000000,2308985.02970900,0
1652578200000,2037.00000000,2042.35000000,2031.96000000,2040.11000000,3493.68230000,1652579099999,7116581.71316400,4681,1578.18200000,3215006.25132900,0
1652579100000,2040.11000000,2046.51000000,2039.19000000,2040.50000000,2372.59210000,1652579999999,4848400.73005100,3617,1264.37000000,2583492.89338600,0
1652580000000,2040.49000000,2049.54000000,2028.21000000,2029.70000000,5248.98440000,1652580899999,10704196.47289500,6049,2478.92470000,5057335.33189900,0
1652580900000,2029.69000000,2036.34000000,2024.84000000,2029.32000000,4862.57070000,1652581799999,9875802.20219400,5846,2130.24860000,4326209.42421600,0
1652581800000,2029.33000000,2031.89000000,2025.09000000,2026.50000000,2911.00890000,1652582699999,5903526.13374900,4245,1362.34210000,2762333.23578400,0
1652582700000,2026.50000000,2032.50000000,2022.12000000,2031.99000000,2949.68440000,1652583599999,5980507.52775500,4299,1646.68550000,3338313.39573100,0
1652583600000,2032.00000000,2034.65000000,2025.34000000,2025.94000000,2030.86770000,1652584499999,4124448.64742600,3346,889.08730000,1805767.62667200,0
1652584500000,2025.95000000,2026.50000000,2001.60000000,2006.52000000,7999.71660000,1652585399999,16100060.57946500,9570,3181.58500000,6402202.92494200,0
1652585400000,2006.53000000,2015.50000000,2000.68000000,2011.14000000,4187.12320000,1652586299999,8412560.92395400,5469,2400.48710000,4823258.87170900,0
1652586300000,2011.13000000,2016.09000000,2010.40000000,2014.20000000,3558.86760000,1652587199999,7165370.48005100,3705,1989.37170000,4005096.58267900,0
1652587200000,2014.20000000,2021.82000000,2010.87000000,2020.76000000,4038.92040000,1652588099999,8143814.12546200,5621,2683.72840000,5411138.54758200,0
1652588100000,2020.77000000,2022.00000000,2016.42000000,2018.00000000,3128.41970000,1652588999999,6318256.46033600,4267,1547.64190000,3125600.28385100,0
1652589000000,2018.01000000,2019.56000000,2002.02000000,2012.52000000,3702.63390000,1652589899999,7442572.92524000,5354,1868.52690000,3755763.11496400,0
1652589900000,2012.51000000,2018.14000000,2009.53000000,2015.29000000,2362.47470000,1652590799999,4761004.64716200,4155,1282.37400000,2584203.38756500,0
1652590800000,2015.29000000,2019.47000000,2006.03000000,2014.85000000,2971.54280000,1652591699999,5981451.01348000,4938,1590.06760000,3200526.73305100,0
1652591700000,2014.84000000,2021.71000000,2012.48000000,2019.93000000,2945.91310000,1652592599999,5945831.77861700,4672,1910.81980000,3856942.34878800,0
1652592600000,2019.93000000,2030.40000000,2016.55000000,2030.28000000,3848.96590000,1652593499999,7789677.56306500,5864,2047.86540000,4143826.50874600,0
1652593500000,2030.28000000,2036.96000000,2027.01000000,2033.23000000,5284.97600000,1652594399999,10745712.51106000,7299,2829.85300000,5752986.06795200,0
1652594400000,2033.23000000,2039.65000000,2027.74000000,2029.03000000,2891.66820000,1652595299999,5878946.25555700,5311,1362.91100000,2770698.26131800,0
1652595300000,2029.02000000,2037.50000000,2024.42000000,2035.57000000,2762.17670000,1652596199999,5612195.09767700,5096,1404.87530000,2854247.32519400,0
1652596200000,2035.57000000,2036.24000000,2025.08000000,2026.05000000,3225.52890000,1652597099999,6552375.64288200,4560,1338.58550000,2719048.59892800,0
1652597100000,2026.05000000,2038.52000000,2023.23000000,2036.35000000,4100.77220000,1652597999999,8332403.70079900,5866,2129.80250000,4326806.18423300,0
1652598000000,2036.34000000,2049.30000000,2036.34000000,2044.57000000,7058.07260000,1652598899999,14423542.95649900,9294,3642.12390000,7442602.03012000,0
1652598900000,2044.56000000,2048.00000000,2039.45000000,2040.11000000,3240.20050000,1652599799999,6624756.13960600,5175,1600.10440000,3271334.08326700,0
1652599800000,2040.10000000,2043.65000000,2036.56000000,2040.02000000,2574.46520000,1652600699999,5252766.62700800,5018,1334.10620000,2722114.13102800,0
1652600700000,2040.01000000,2042.16000000,2033.39000000,2037.55000000,3822.29110000,1652601599999,7786641.39451600,5888,1685.89710000,3434792.80972800,0
1652601600000,2037.55000000,2040.32000000,2029.80000000,2030.97000000,4435.14500000,1652602499999,9023954.77499400,5920,2076.67570000,4225078.51001300,0
1652602500000,2030.97000000,2036.08000000,2025.15000000,2030.30000000,3964.94760000,1652603399999,8048442.27166300,6040,1994.37690000,4048266.82794000,0
1652603400000,2030.31000000,2034.61000000,2026.70000000,2031.22000000,2836.77350000,1652604299999,5760838.95742500,4529,1309.18490000,2658460.81306900,0
1652604300000,2031.22000000,2031.23000000,2018.52000000,2022.53000000,3657.52880000,1652605199999,7402218.62255500,5759,1803.15190000,3648810.29778700,0
1652605200000,2022.53000000,2026.94000000,2020.48000000,2020.98000000,5816.85360000,1652606099999,11771910.75703700,5371,1465.45210000,2966018.20325900,0
1652606100000,2020.99000000,2034.86000000,2020.00000000,2030.94000000,8767.88350000,1652606999999,17780966.84064500,5764,4521.66190000,9160975.58538000,0
1652607000000,2030.93000000,2036.82000000,2029.69000000,2035.70000000,3127.96490000,1652607899999,6356808.17719700,5794,1759.88180000,3576477.22899900,0
1652607900000,2035.70000000,2039.24000000,2032.00000000,2036.07000000,2116.87020000,1652608799999,4308864.38593200,3996,1115.45590000,2270326.40403100,0
1652608800000,2036.08000000,2039.29000000,2026.32000000,2030.00000000,2599.79480000,1652609699999,5282627.39674200,5021,1190.40030000,2418486.76169300,0
1652609700000,2029.99000000,2034.00000000,2028.00000000,2033.77000000,2486.00520000,1652610599999,5049111.19168800,3612,1316.52860000,2673881.60114200,0
1652610600000,2033.78000000,2036.38000000,2026.71000000,2034.86000000,3064.94530000,1652611499999,6227153.96624100,4992,1883.98560000,3827456.23113300,0
1652611500000,2034.86000000,2056.31000000,2033.43000000,2054.88000000,9622.69230000,1652612399999,19716928.30317300,10506,6049.03300000,12393078.28981900,0
1652612400000,2054.88000000,2058.95000000,2051.02000000,2053.61000000,5151.93580000,1652613299999,10587779.06130600,6743,2436.32630000,5006069.69063100,0
